3,4,6,2,3,3,2,2,5,1,1,4,4,8,8,1,3,2,6,2,4,7,1
3,4,6,2,3,3,2,2,2,1,1,4,4,8,8,1,3,2,6,1,5,7,1
3,4,6,2,3,3,1,2,5,1,1,4,4,8,8,1,3,2,6,1,5,7,1
3,4,6,2,3,3,2,2,9,1,1,4,4,8,8,1,3,2,6,2,4,7,1
3,4,9,2,3,3,2,2,8,1,1,4,4,8,8,1,3,2,6,2,4,7,1
3,1,6,2,3,3,2,2,2,1,1,4,4,8,8,1,3,2,6,2,4,7,1
3,1,9,2,3,3,1,2,5,1,1,4,4,8,8,1,3,2,6,1,5,7,1
3,1,4,2,3,3,1,2,5,1,1,4,4,8,8,1,3,2,6,2,5,7,1
3,1,6,2,3,3,1,2,8,1,1,4,4,8,8,1,3,2,6,2,5,7,1
3,1,4,2,3,3,1,2,8,1,1,4,4,8,8,1,3,2,6,1,5,7,1
3,1,9,2,3,3,2,2,5,1,1,4,4,8,8,1,3,2,6,2,4,7,1
3,1,6,2,3,3,2,2,9,1,1,4,4,8,8,1,3,2,6,1,5,7,1
3,4,6,2,3,3,2,2,9,1,1,4,4,8,8,1,3,2,6,1,4,7,1
3,4,4,2,3,3,1,2,2,1,1,4,4,8,8,1,3,2,6,1,5,7,1
3,1,9,2,3,3,2,2,9,1,1,4,4,8,8,1,3,2,6,2,5,7,1
3,1,4,2,3,3,2,2,5,1,1,4,4,8,8,1,3,2,6,1,4,7,1
3,1,9,2,3,3,1,2,8,1,1,4,4,8,8,1,3,2,6,2,4,7,1
3,1,6,2,3,3,2,2,9,1,1,4,4,8,8,1,3,2,6,1,4,7,1
3,1,4,2,3,3,1,2,8,1,1,4,4,8,8,1,3,2,6,2,4,7,1
3,4,6,2,3,3,2,2,2,1,1,4,4,8,8,1,3,2,6,2,5,7,1
3,4,9,2,3,3,1,2,8,1,1,4,4,8,8,1,3,2,6,1,5,7,1
3,4,4,2,3,3,1,2,9,1,1,4,4,8,8,1,3,2,6,2,4,7,1
3,1,6,2,3,3,1,2,2,1,1,4,4,8,8,1,3,2,6,1,4,7,1
3,4,9,2,3,3,2,2,5,1,1,4,4,8,8,1,3,2,6,1,5,7,1
3,4,9,2,3,3,1,2,8,1,1,4,4,8,8,1,3,2,6,2,4,7,1
3,4,4,2,3,3,2,2,5,1,1,4,4,8,8,1,3,2,6,2,5,7,1
3,4,6,2,3,3,1,2,8,1,1,4,4,8,8,1,3,2,6,2,4,7,1
3,4,4,2,3,3,2,2,5,1,1,4,4,8,8,1,3,2,6,1,4,7,1
3,1,4,2,3,3,1,2,9,1,1,4,4,8,8,1,3,2,6,1,5,7,1
3,4,4,2,3,3,1,2,9,1,1,4,4,8,8,1,3,2,6,1,5,7,1
3,1,9,2,3,3,1,2,2,1,1,4,4,8,8,1,3,2,6,2,5,7,1
3,4,9,2,3,3,2,2,8,1,1,4,4,8,8,1,3,2,6,1,4,7,1
3,4,9,2,3,3,1,2,5,1,1,4,4,8,8,1,3,2,6,2,4,7,1
3,1,9,2,3,3,2,2,2,1,1,4,4,8,8,1,3,2,6,2,4,7,1
3,4,9,2,3,3,2,2,5,1,1,4,4,8,8,1,3,2,6,2,4,7,1
3,1,6,2,3,3,2,2,5,1,1,4,4,8,8,1,3,2,6,1,4,7,1
3,1,9,2,3,3,1,2,5,1,1,4,4,8,8,1,3,2,6,2,4,7,1
3,4,4,2,3,3,2,2,9,1,1,4,4,8,8,1,3,2,6,2,4,7,1
3,1,6,2,3,3,2,2,5,1,1,4,4,8,8,1,3,2,6,1,5,7,1
3,1,6,2,3,3,1,2,9,1,1,4,4,8,8,1,3,2,6,1,5,7,1
3,1,9,2,3,3,1,2,2,1,1,4,4,8,8,1,3,2,6,1,4,7,1
3,4,6,2,3,3,1,2,9,1,1,4,4,8,8,1,3,2,6,1,4,7,1
3,1,9,2,3,3,1,2,9,1,1,4,4,8,8,1,3,2,6,2,4,7,1
3,4,4,2,3,3,2,2,5,1,1,4,4,8,8,1,3,2,6,1,5,7,1
3,4,9,2,3,3,2,2,8,1,1,4,4,8,8,1,3,2,6,1,5,7,1
3,4,9,2,3,3,2,2,9,1,1,4,4,8,8,1,3,2,6,2,4,7,1
3,4,9,2,3,3,1,2,8,1,1,4,4,8,8,1,3,2,6,1,4,7,1
3,4,4,2,3,3,2,2,2,1,1,4,4,8,8,1,3,2,6,2,4,7,1
3,1,6,2,3,3,1,2,5,1,1,4,4,8,8,1,3,2,6,2,5,7,1
3,4,6,2,3,3,2,2,8,1,1,4,4,8,8,1,3,2,6,2,5,7,1
3,4,4,2,3,3,1,2,9,1,1,4,4,8,8,1,3,2,6,2,5,7,1
3,1,6,2,3,3,2,2,8,1,1,4,4,8,8,1,3,2,6,2,4,7,1
3,1,9,2,3,3,2,2,8,1,1,4,4,8,8,1,3,2,6,1,5,7,1
3,4,6,2,3,3,2,2,8,1,1,4,4,8,8,1,3,2,6,1,5,7,1
3,1,6,2,3,3,2,2,2,1,1,4,4,8,8,1,3,2,6,1,4,7,1
3,4,9,2,3,3,2,2,2,1,1,4,4,8,8,1,3,2,6,2,4,7,1
3,1,9,2,3,3,1,2,8,1,1,4,4,8,8,1,3,2,6,1,4,7,1
3,1,6,2,3,3,1,2,9,1,1,4,4,8,8,1,3,2,6,2,4,7,1
3,4,9,2,3,3,1,2,5,1,1,4,4,8,8,1,3,2,6,1,4,7,1
3,1,6,2,3,3,2,2,5,1,1,4,4,8,8,1,3,2,6,2,5,7,1
3,4,6,2,3,3,2,2,8,1,1,4,4,8,8,1,3,2,6,1,4,7,1
3,1,9,2,3,3,2,2,5,1,1,4,4,8,8,1,3,2,6,1,5,7,1
3,1,4,2,3,3,2,2,9,1,1,4,4,8,8,1,3,2,6,1,5,7,1
3,4,4,2,3,3,2,2,5,1,1,4,4,8,8,1,3,2,6,2,4,7,1
3,1,9,2,3,3,1,2,8,1,1,4,4,8,8,1,3,2,6,1,5,7,1
3,1,4,2,3,3,2,2,9,1,1,4,4,8,8,1,3,2,6,2,5,7,1
3,1,6,2,3,3,2,2,5,1,1,4,4,8,8,1,3,2,6,2,4,7,1
3,4,4,2,3,3,1,2,9,1,1,4,4,8,8,1,3,2,6,1,4,7,1
3,4,6,2,3,3,2,2,5,1,1,4,4,8,8,1,3,2,6,2,5,7,1
3,4,6,2,3,3,2,2,8,1,1,4,4,8,8,1,3,2,6,2,4,7,1
3,4,9,2,3,3,2,2,2,1,1,4,4,8,8,1,3,2,6,2,5,7,1
3,1,6,2,3,3,1,2,2,1,1,4,4,8,8,1,3,2,6,1,5,7,1
3,1,4,2,3,3,1,2,2,1,1,4,4,8,8,1,3,2,6,2,4,7,1
3,1,6,2,3,3,1,2,5,1,1,4,4,8,8,1,3,2,6,1,5,7,1
3,4,9,2,3,3,2,2,2,1,1,4,4,8,8,1,3,2,6,1,4,7,1
3,4,4,2,3,3,1,2,2,1,1,4,4,8,8,1,3,2,6,1,4,7,1
3,4,6,2,3,3,1,2,8,1,1,4,4,8,8,1,3,2,6,1,5,7,1
3,4,4,2,3,3,2,2,8,1,1,4,4,8,8,1,3,2,6,2,4,7,1
3,4,4,2,3,3,1,2,2,1,1,4,4,8,8,1,3,2,6,2,4,7,1
3,4,4,2,3,3,1,2,8,1,1,4,4,8,8,1,3,2,6,2,4,7,1
3,1,4,2,3,3,2,2,5,1,1,4,4,8,8,1,3,2,6,1,5,7,1
3,4,4,2,3,3,2,2,8,1,1,4,4,8,8,1,3,2,6,1,5,7,1
3,1,4,2,3,3,2,2,5,1,1,4,4,8,8,1,3,2,6,2,5,7,1
3,1,6,2,3,3,1,2,2,1,1,4,4,8,8,1,3,2,6,2,4,7,1
3,1,6,2,3,3,2,2,8,1,1,4,4,8,8,1,3,2,6,2,5,7,1
3,4,9,2,3,3,1,2,9,1,1,4,4,8,8,1,3,2,6,2,4,7,1
3,4,6,2,3,3,2,2,9,1,1,4,4,8,8,1,3,2,6,2,5,7,1
3,1,4,2,3,3,2,2,2,1,1,4,4,8,8,1,3,2,6,2,5,7,1
3,1,9,2,3,3,2,2,9,1,1,4,4,8,8,1,3,2,6,2,4,7,1
3,1,9,2,3,3,2,2,5,1,1,4,4,8,8,1,3,2,6,1,4,7,1
3,1,9,2,3,3,2,2,2,1,1,4,4,8,8,1,3,2,6,1,4,7,1
3,1,4,2,3,3,2,2,8,1,1,4,4,8,8,1,3,2,6,2,5,7,1
3,4,6,2,3,3,1,2,2,1,1,4,4,8,8,1,3,2,6,2,5,7,1
3,1,4,2,3,3,1,2,8,1,1,4,4,8,8,1,3,2,6,1,4,7,1
3,4,9,2,3,3,1,2,9,1,1,4,4,8,8,1,3,2,6,2,5,7,1
3,1,9,2,3,3,2,2,8,1,1,4,4,8,8,1,3,2,6,2,4,7,1
3,1,9,2,3,3,2,2,9,1,1,4,4,8,8,1,3,2,6,1,4,7,1
3,4,4,2,3,3,1,2,5,1,1,4,4,8,8,1,3,2,6,2,5,7,1
3,4,6,2,3,3,2,2,2,1,1,4,4,8,8,1,3,2,6,1,4,7,1
3,1,6,2,3,3,1,2,9,1,1,4,4,8,8,1,3,2,6,2,5,7,1
3,4,9,2,3,3,2,2,8,1,1,4,4,8,8,1,3,2,6,2,5,7,1
3,4,4,2,3,3,2,2,2,1,1,4,4,8,8,1,3,2,6,1,4,7,1
3,4,6,2,3,3,1,2,2,1,1,4,4,8,8,1,3,2,6,2,4,7,1
3,4,6,2,3,3,1,2,8,1,1,4,4,8,8,1,3,2,6,2,5,7,1
3,1,6,2,3,3,1,2,8,1,1,4,4,8,8,1,3,2,6,1,5,7,1
3,4,4,2,3,3,2,2,8,1,1,4,4,8,8,1,3,2,6,2,5,7,1
3,1,4,2,3,3,2,2,2,1,1,4,4,8,8,1,3,2,6,1,4,7,1
3,1,4,2,3,3,1,2,2,1,1,4,4,8,8,1,3,2,6,1,5,7,1
3,1,6,2,3,3,1,2,5,1,1,4,4,8,8,1,3,2,6,1,4,7,1
3,4,4,2,3,3,1,2,5,1,1,4,4,8,8,1,3,2,6,1,5,7,1
3,1,6,2,3,3,2,2,9,1,1,4,4,8,8,1,3,2,6,2,4,7,1
3,1,6,2,3,3,1,2,5,1,1,4,4,8,8,1,3,2,6,2,4,7,1
3,4,4,2,3,3,2,2,9,1,1,4,4,8,8,1,3,2,6,1,4,7,1
3,1,4,2,3,3,2,2,2,1,1,4,4,8,8,1,3,2,6,2,4,7,1
3,4,9,2,3,3,1,2,5,1,1,4,4,8,8,1,3,2,6,2,5,7,1
3,4,6,2,3,3,1,2,5,1,1,4,4,8,8,1,3,2,6,1,4,7,1
3,4,6,2,3,3,1,2,2,1,1,4,4,8,8,1,3,2,6,1,4,7,1
3,4,9,2,3,3,1,2,9,1,1,4,4,8,8,1,3,2,6,1,4,7,1
3,1,9,2,3,3,1,2,2,1,1,4,4,8,8,1,3,2,6,2,4,7,1
3,1,9,2,3,3,2,2,8,1,1,4,4,8,8,1,3,2,6,2,5,7,1
3,4,6,2,3,3,1,2,9,1,1,4,4,8,8,1,3,2,6,1,5,7,1
3,4,6,2,3,3,1,2,5,1,1,4,4,8,8,1,3,2,6,2,5,7,1
3,1,6,2,3,3,1,2,8,1,1,4,4,8,8,1,3,2,6,2,4,7,1
3,1,4,2,3,3,1,2,9,1,1,4,4,8,8,1,3,2,6,2,4,7,1
3,4,9,2,3,3,2,2,5,1,1,4,4,8,8,1,3,2,6,2,5,7,1
3,1,9,2,3,3,2,2,8,1,1,4,4,8,8,1,3,2,6,1,4,7,1
3,1,4,2,3,3,2,2,8,1,1,4,4,8,8,1,3,2,6,1,5,7,1
3,4,4,2,3,3,2,2,2,1,1,4,4,8,8,1,3,2,6,2,5,7,1
3,1,4,2,3,3,1,2,2,1,1,4,4,8,8,1,3,2,6,2,5,7,1
3,4,4,2,3,3,1,2,5,1,1,4,4,8,8,1,3,2,6,2,4,7,1
3,1,9,2,3,3,1,2,9,1,1,4,4,8,8,1,3,2,6,2,5,7,1
3,1,4,2,3,3,2,2,9,1,1,4,4,8,8,1,3,2,6,1,4,7,1
3,4,9,2,3,3,2,2,5,1,1,4,4,8,8,1,3,2,6,1,4,7,1
3,4,9,2,3,3,1,2,2,1,1,4,4,8,8,1,3,2,6,2,5,7,1
3,4,4,2,3,3,1,2,8,1,1,4,4,8,8,1,3,2,6,1,4,7,1
3,1,6,2,3,3,2,2,2,1,1,4,4,8,8,1,3,2,6,1,5,7,1
3,4,6,2,3,3,1,2,9,1,1,4,4,8,8,1,3,2,6,2,5,7,1
3,4,6,2,3,3,2,2,5,1,1,4,4,8,8,1,3,2,6,1,4,7,1
3,1,9,2,3,3,1,2,2,1,1,4,4,8,8,1,3,2,6,1,5,7,1
3,4,9,2,3,3,2,2,2,1,1,4,4,8,8,1,3,2,6,1,5,7,1
3,4,9,2,3,3,1,2,2,1,1,4,4,8,8,1,3,2,6,1,4,7,1
3,1,4,2,3,3,2,2,8,1,1,4,4,8,8,1,3,2,6,2,4,7,1
3,4,6,2,3,3,1,2,8,1,1,4,4,8,8,1,3,2,6,1,4,7,1
3,4,9,2,3,3,2,2,9,1,1,4,4,8,8,1,3,2,6,2,5,7,1
3,1,9,2,3,3,2,2,2,1,1,4,4,8,8,1,3,2,6,2,5,7,1
3,1,9,2,3,3,2,2,2,1,1,4,4,8,8,1,3,2,6,1,5,7,1
3,1,9,2,3,3,2,2,9,1,1,4,4,8,8,1,3,2,6,1,5,7,1
3,4,4,2,3,3,2,2,8,1,1,4,4,8,8,1,3,2,6,1,4,7,1
3,1,4,2,3,3,1,2,8,1,1,4,4,8,8,1,3,2,6,2,5,7,1
3,4,4,2,3,3,1,2,2,1,1,4,4,8,8,1,3,2,6,2,5,7,1
3,1,6,2,3,3,1,2,9,1,1,4,4,8,8,1,3,2,6,1,4,7,1
3,4,6,2,3,3,1,2,2,1,1,4,4,8,8,1,3,2,6,1,5,7,1
3,1,4,2,3,3,2,2,8,1,1,4,4,8,8,1,3,2,6,1,4,7,1
3,1,4,2,3,3,1,2,2,1,1,4,4,8,8,1,3,2,6,1,4,7,1
3,4,4,2,3,3,2,2,2,1,1,4,4,8,8,1,3,2,6,1,5,7,1
3,1,4,2,3,3,2,2,5,1,1,4,4,8,8,1,3,2,6,2,4,7,1
3,4,9,2,3,3,1,2,2,1,1,4,4,8,8,1,3,2,6,2,4,7,1
3,1,9,2,3,3,1,2,8,1,1,4,4,8,8,1,3,2,6,2,5,7,1
3,1,9,2,3,3,2,2,5,1,1,4,4,8,8,1,3,2,6,2,5,7,1
3,4,6,2,3,3,1,2,5,1,1,4,4,8,8,1,3,2,6,2,4,7,1
3,1,6,2,3,3,1,2,2,1,1,4,4,8,8,1,3,2,6,2,5,7,1
3,4,6,2,3,3,2,2,2,1,1,4,4,8,8,1,3,2,6,2,4,7,1
3,1,4,2,3,3,1,2,5,1,1,4,4,8,8,1,3,2,6,1,4,7,1
3,4,9,2,3,3,1,2,5,1,1,4,4,8,8,1,3,2,6,1,5,7,1
3,4,6,2,3,3,1,2,9,1,1,4,4,8,8,1,3,2,6,2,4,7,1
3,4,9,2,3,3,1,2,9,1,1,4,4,8,8,1,3,2,6,1,5,7,1
3,1,6,2,3,3,2,2,8,1,1,4,4,8,8,1,3,2,6,1,5,7,1
3,1,4,2,3,3,2,2,9,1,1,4,4,8,8,1,3,2,6,2,4,7,1
3,1,4,2,3,3,1,2,9,1,1,4,4,8,8,1,3,2,6,2,5,7,1
3,4,4,2,3,3,2,2,9,1,1,4,4,8,8,1,3,2,6,2,5,7,1
3,4,9,2,3,3,2,2,9,1,1,4,4,8,8,1,3,2,6,1,4,7,1
3,4,9,2,3,3,2,2,9,1,1,4,4,8,8,1,3,2,6,1,5,7,1
3,1,9,2,3,3,1,2,9,1,1,4,4,8,8,1,3,2,6,1,4,7,1
3,1,6,2,3,3,2,2,9,1,1,4,4,8,8,1,3,2,6,2,5,7,1
3,1,4,2,3,3,1,2,5,1,1,4,4,8,8,1,3,2,6,2,4,7,1
3,4,6,2,3,3,2,2,9,1,1,4,4,8,8,1,3,2,6,1,5,7,1
3,1,9,2,3,3,1,2,9,1,1,4,4,8,8,1,3,2,6,1,5,7,1
3,4,4,2,3,3,1,2,5,1,1,4,4,8,8,1,3,2,6,1,4,7,1
3,1,4,2,3,3,2,2,2,1,1,4,4,8,8,1,3,2,6,1,5,7,1
3,1,6,2,3,3,2,2,2,1,1,4,4,8,8,1,3,2,6,2,5,7,1
3,1,6,2,3,3,1,2,8,1,1,4,4,8,8,1,3,2,6,1,4,7,1
3,4,4,2,3,3,1,2,8,1,1,4,4,8,8,1,3,2,6,1,5,7,1
3,4,4,2,3,3,2,2,9,1,1,4,4,8,8,1,3,2,6,1,5,7,1
3,1,9,2,3,3,1,2,5,1,1,4,4,8,8,1,3,2,6,2,5,7,1
3,1,4,2,3,3,1,2,9,1,1,4,4,8,8,1,3,2,6,1,4,7,1
3,1,9,2,3,3,1,2,5,1,1,4,4,8,8,1,3,2,6,1,4,7,1
3,1,6,2,3,3,2,2,8,1,1,4,4,8,8,1,3,2,6,1,4,7,1
3,4,6,2,3,3,2,2,5,1,1,4,4,8,8,1,3,2,6,1,5,7,1
3,4,9,2,3,3,1,2,8,1,1,4,4,8,8,1,3,2,6,2,5,7,1
3,1,4,2,3,3,1,2,5,1,1,4,4,8,8,1,3,2,6,1,5,7,1
3,4,9,2,3,3,1,2,2,1,1,4,4,8,8,1,3,2,6,1,5,7,1
3,4,4,2,3,3,1,2,8,1,1,4,4,8,8,1,3,2,6,2,5,7,1
3,3,8,2,4,3,1,2,3,2,7,3,4,8,8,1,3,2,2,8,5,4,1
3,3,8,2,4,3,1,2,3,2,7,3,4,6,6,1,3,2,2,8,5,7,1
3,3,1,2,4,3,1,2,3,2,7,3,3,6,6,1,3,2,2,8,5,7,1
3,3,1,2,4,3,1,2,3,2,7,4,3,6,8,1,3,2,2,8,5,2,1
3,3,1,2,4,3,1,2,3,2,7,4,3,8,6,1,3,2,2,8,5,7,1
3,3,1,2,4,3,1,2,3,2,7,3,4,8,6,1,3,2,2,8,5,7,1
3,3,1,2,4,3,1,2,3,2,7,4,3,6,6,1,3,2,2,8,5,4,1
3,3,1,2,4,3,1,2,3,2,7,4,4,6,8,1,3,2,2,8,5,7,1
3,3,8,2,4,3,1,2,3,2,7,3,3,6,8,1,3,2,2,8,5,4,1
3,3,8,2,4,3,1,2,3,2,7,3,3,6,8,1,3,2,2,8,5,2,1
3,3,1,2,4,3,1,2,3,2,7,4,4,8,6,1,3,2,2,8,5,2,1
3,3,8,2,4,3,1,2,3,2,7,3,3,8,8,1,3,2,2,8,5,2,1
3,3,1,2,4,3,1,2,3,2,7,3,4,6,8,1,3,2,2,8,5,2,1
3,3,1,2,4,3,1,2,3,2,7,4,3,8,8,1,3,2,2,8,5,7,1
3,3,8,2,4,3,1,2,3,2,7,3,3,8,8,1,3,2,2,8,5,4,1
3,3,8,2,4,3,1,2,3,2,7,3,4,6,6,1,3,2,2,8,5,4,1
3,3,1,2,4,3,1,2,3,2,7,3,4,6,6,1,3,2,2,8,5,7,1
3,3,8,2,4,3,1,2,3,2,7,3,3,6,6,1,3,2,2,8,5,4,1
3,3,1,2,4,3,1,2,3,2,7,3,4,8,8,1,3,2,2,8,5,7,1
3,3,1,2,4,3,1,2,3,2,7,4,3,8,8,1,3,2,2,8,5,2,1
3,3,8,2,4,3,1,2,3,2,7,3,4,8,8,1,3,2,2,8,5,7,1
3,3,8,2,4,3,1,2,3,2,7,3,4,6,8,1,3,2,2,8,5,2,1
3,3,1,2,4,3,1,2,3,2,7,4,4,6,6,1,3,2,2,8,5,7,1
3,3,1,2,4,3,1,2,3,2,7,4,4,8,6,1,3,2,2,8,5,7,1
3,3,1,2,4,3,1,2,3,2,7,4,4,8,8,1,3,2,2,8,5,4,1
